,precision,recall,f1-score,support
Acremonium,0.3,0.5,0.375,12.0
Acremonium_alternatum,0.6,0.25,0.35294117647058826,12.0
Acremonium_strictum,0.3333333333333333,1.0,0.5,12.0
Alternaria,0.0,0.0,0.0,12.0
Arthrinium_phaeospermum,0.0,0.0,0.0,12.0
Ascospirella_lutea,0.25,0.3333333333333333,0.2857142857142857,12.0
Aspergillus,0.3333333333333333,0.5,0.4,12.0
Aspergillus_aculeatinus,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
Aspergillus_arachidicola,1.0,0.9166666666666666,0.9565217391304348,12.0
Aspergillus_calidoustus,1.0,0.16666666666666666,0.2857142857142857,12.0
Aspergillus_creber,0.6666666666666666,0.5,0.5714285714285714,12.0
Aspergillus_flavus,0.6176470588235294,0.875,0.7241379310344828,24.0
Aspergillus_lentulus,0.8,0.8,0.8,10.0
Aspergillus_minisclerotigenes,0.34375,0.9166666666666666,0.5,12.0
Aspergillus_montevidensis,0.875,0.5833333333333334,0.7,12.0
Aspergillus_neoglaber,1.0,0.5833333333333334,0.7368421052631579,12.0
Aspergillus_nomiae,0.5,0.16666666666666666,0.25,12.0
Aspergillus_occultus,1.0,0.8333333333333334,0.9090909090909091,12.0
Aspergillus_pseudonomiae,0.45454545454545453,0.8333333333333334,0.5882352941176471,12.0
Aspergillus_puniceus,1.0,0.5,0.6666666666666666,12.0
Aspergillus_thermomutatus,1.0,0.6,0.75,10.0
Aspergillus_ustus,0.42857142857142855,0.2727272727272727,0.3333333333333333,11.0
Aspergillus_uvarum,1.0,0.8,0.8888888888888888,30.0
Aspergillus_wentii,1.0,0.2727272727272727,0.42857142857142855,11.0
Asteromyces_cruciatus,1.0,0.3333333333333333,0.5,12.0
Aureobasidium_melanogenum,1.0,0.8333333333333334,0.9090909090909091,12.0
Aureobasidium_pullulans,0.8333333333333334,0.4166666666666667,0.5555555555555556,12.0
Byssochlamys_spectabilis,0.5,0.5,0.5,12.0
Cladosporium,0.7857142857142857,0.9166666666666666,0.8461538461538461,24.0
Cladosporium_delicatulum,0.7142857142857143,0.8333333333333334,0.7692307692307693,12.0
Cladosporium_tenuissimum,0.3,0.25,0.2727272727272727,12.0
Cladosporium_varians,0.75,0.75,0.75,12.0
Drechslera,0.7142857142857143,0.8333333333333334,0.7692307692307693,12.0
Epicoccum_nigrum,0.75,0.375,0.5,24.0
Fusarium_acuminatum,0.23809523809523808,0.4166666666666667,0.30303030303030304,12.0
Fusarium_chlamydosporum,0.6111111111111112,0.9166666666666666,0.7333333333333333,12.0
Fusarium_equiseti,0.5,0.3333333333333333,0.4,12.0
Fusarium_foetens,1.0,0.16666666666666666,0.2857142857142857,12.0
Fusarium_tricinctum,0.7142857142857143,0.4166666666666667,0.5263157894736842,24.0
Hamigera_avellanea,0.5,1.0,0.6666666666666666,12.0
Hamigera_avellanea var. alba,0.5217391304347826,1.0,0.6857142857142857,12.0
Hypocrea_pulvinata,0.7619047619047619,0.6666666666666666,0.7111111111111111,24.0
Hypocrea_sulphurea,1.0,0.5,0.6666666666666666,12.0
Hypocrea_thelephoricola,0.6666666666666666,0.8333333333333334,0.7407407407407407,12.0
Mariannaea_elegans,0.8,1.0,0.8888888888888888,12.0
Microdochium_nivale,0.6875,0.9166666666666666,0.7857142857142857,12.0
Monascus_ruber,0.8,0.3333333333333333,0.47058823529411764,12.0
Monilinia_fructigena,0.25,0.08333333333333333,0.125,12.0
Nigrospora_oryzae,0.59375,0.5277777777777778,0.5588235294117647,36.0
Paecilomyces_maximus,0.5,0.6206896551724138,0.5538461538461539,29.0
Penicillago_kabunica,0.45454545454545453,0.8333333333333334,0.5882352941176471,12.0
Penicilliopsis_zonata,0.5,0.3333333333333333,0.4,12.0
Penicillium restrictum,0.35,0.5833333333333334,0.4375,12.0
Penicillium_allii-sativi,0.2631578947368421,0.8333333333333334,0.4,12.0
Penicillium_antarcticum,1.0,0.36363636363636365,0.5333333333333333,11.0
Penicillium_arizonense,1.0,0.1111111111111111,0.2,9.0
Penicillium_atramentosum,0.0,0.0,0.0,12.0
Penicillium_brasilianum,0.6666666666666666,0.16666666666666666,0.26666666666666666,12.0
Penicillium_camponotum,0.9090909090909091,0.9090909090909091,0.9090909090909091,11.0
Penicillium_canescens,0.0,0.0,0.0,24.0
Penicillium_caseifulvum,0.3,0.42857142857142855,0.35294117647058826,7.0
Penicillium_chrysogenum,0.4444444444444444,0.6666666666666666,0.5333333333333333,12.0
Penicillium_citrinum,0.16393442622950818,0.8333333333333334,0.273972602739726,12.0
Penicillium_coprobium,0.5,0.125,0.2,8.0
Penicillium_croceum,0.0,0.0,0.0,12.0
Penicillium_damascenum,0.29411764705882354,0.8333333333333334,0.43478260869565216,12.0
Penicillium_fagi,0.75,0.7894736842105263,0.7692307692307693,19.0
Penicillium_flavigenum,0.6363636363636364,0.5833333333333334,0.6086956521739131,12.0
Penicillium_frequentans,0.38461538461538464,0.7142857142857143,0.5,7.0
Penicillium_glabrum,0.5135135135135135,0.95,0.6666666666666666,20.0
Penicillium_griseopurpureum,1.0,0.2857142857142857,0.4444444444444444,7.0
Penicillium_hordei,1.0,0.5,0.6666666666666666,12.0
Penicillium_janczewskii,0.625,0.625,0.625,24.0
Penicillium_jensenii,0.3333333333333333,0.08333333333333333,0.13333333333333333,12.0
Penicillium_krskae,1.0,0.08333333333333333,0.15384615384615385,12.0
Penicillium_manginii,0.4117647058823529,0.5833333333333334,0.4827586206896552,12.0
Penicillium_neojanthinellum,0.7142857142857143,0.20833333333333334,0.3225806451612903,48.0
Penicillium_ochrochloron,0.6111111111111112,0.4583333333333333,0.5238095238095238,24.0
Penicillium_olsonii,0.7142857142857143,0.4166666666666667,0.5263157894736842,12.0
Penicillium_onobense,0.3888888888888889,0.5833333333333334,0.4666666666666667,36.0
Penicillium_piscarium,1.0,0.9090909090909091,0.9523809523809523,11.0
Penicillium_restrictum,0.6428571428571429,0.375,0.47368421052631576,24.0
Penicillium_ribium,0.6666666666666666,1.0,0.8,12.0
Penicillium_rotoruae,1.0,0.6111111111111112,0.7586206896551724,36.0
Penicillium_ruben,0.8571428571428571,0.5,0.631578947368421,12.0
Penicillium_rubens,1.0,0.5,0.6666666666666666,10.0
Penicillium_scabrosum,0.5,0.20833333333333334,0.29411764705882354,24.0
Penicillium_soppii,1.0,0.3333333333333333,0.5,12.0
Penicillium_steckii,0.3,1.0,0.46153846153846156,12.0
Penicillium_velutinum,0.6363636363636364,1.0,0.7777777777777778,7.0
Penicillium_vulpinum,0.8181818181818182,0.75,0.782608695652174,12.0
Penicillium_waksmanii,0.0,0.0,0.0,12.0
Penicillium_wotroi,0.6764705882352942,0.9583333333333334,0.7931034482758621,24.0
Pesisa_ostracoderma,1.0,1.0,1.0,12.0
Pezicula_carpinea,0.5,0.08333333333333333,0.14285714285714285,12.0
Phoma_americana,0.6923076923076923,0.75,0.72,12.0
Phoma_epicoccina,0.2857142857142857,0.3333333333333333,0.3076923076923077,12.0
Phoma_glomerata,0.8571428571428571,1.0,0.9230769230769231,12.0
Phoma_pomorum,0.7083333333333334,0.7083333333333334,0.7083333333333334,24.0
Phoma_sorghina,1.0,0.5833333333333334,0.7368421052631579,12.0
Purpureocillium_lilacinum,1.0,0.4090909090909091,0.5806451612903226,22.0
Rasamsonia_argillacea,0.12244897959183673,1.0,0.21818181818181817,12.0
Rasamsonia_eburnea,0.3333333333333333,0.6666666666666666,0.4444444444444444,12.0
Rasamsonia_piperina,0.8,0.6666666666666666,0.7272727272727273,12.0
Rhizomucor_pusillus,0.7333333333333333,0.9166666666666666,0.8148148148148148,24.0
Rhizopus_microsporus,1.0,0.3333333333333333,0.5,12.0
Rhizopus_stolonifer,0.8181818181818182,0.75,0.782608695652174,12.0
Sordaria_fimicola,1.0,0.5833333333333334,0.7368421052631579,12.0
Stemphylium_vesicarium,0.6666666666666666,1.0,0.8,12.0
Talaromyces_apiculatus,1.0,0.08333333333333333,0.15384615384615385,12.0
Talaromyces_funiculosus,0.8888888888888888,0.6666666666666666,0.7619047619047619,12.0
Thermoascus_verrucosus,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.0
Trichoderma,1.0,0.4166666666666667,0.5882352941176471,12.0
Trichoderma_atroviride,0.7142857142857143,0.4166666666666667,0.5263157894736842,12.0
Trichoderma_harzianum,1.0,0.8333333333333334,0.9090909090909091,12.0
Trichoderma_longibrachiatum,1.0,1.0,1.0,12.0
Ulocladium_chartarum,1.0,0.6666666666666666,0.8,12.0
accuracy,0.5689757252812315,0.5689757252812315,0.5689757252812315,0.5689757252812315
macro avg,0.657852269901095,0.5700927861544921,0.5512644481184992,1689.0
weighted avg,0.6588801383661328,0.5689757252812315,0.5568730984384401,1689.0
