Model,Fold,Epoch,Class,Precision,Recall,F1-Score,Support
vit_b_16,2,6,Trichoderma_harzianum,0.96,0.8275862068965517,0.8888888888888888,29.0
vit_b_16,2,6,Trichoderma_longibrachiatum,0.6206896551724138,0.6206896551724138,0.6206896551724138,29.0
vit_b_16,2,6,Ulocladium_chartarum,1.0,0.7931034482758621,0.8846153846153846,29.0
vit_b_16,2,6,accuracy,0.5896424167694204,0.5896424167694204,0.5896424167694204,0.5896424167694204
vit_b_16,2,6,macro avg,0.6260685803061938,0.5709750837478822,0.5764175386507981,4055.0
vit_b_16,2,6,weighted avg,0.6129568222338136,0.5896424167694204,0.5802057901534268,4055.0
vit_b_16,2,7,Acremonium,0.6521739130434783,0.5172413793103449,0.5769230769230769,29.0
vit_b_16,2,7,Acremonium_alternatum,0.6097560975609756,0.8620689655172413,0.7142857142857143,29.0
vit_b_16,2,7,Acremonium_strictum,0.6,0.5172413793103449,0.5555555555555556,29.0
vit_b_16,2,7,Alternaria,0.5,0.32142857142857145,0.391304347826087,28.0
vit_b_16,2,7,Arthrinium_phaeospermum,0.5111111111111111,0.7931034482758621,0.6216216216216216,29.0
vit_b_16,2,7,Ascospirella_lutea,0.46153846153846156,0.20689655172413793,0.2857142857142857,29.0
vit_b_16,2,7,Aspergillus,0.4,0.06896551724137931,0.11764705882352941,29.0
vit_b_16,2,7,Aspergillus_aculeatinus,0.6666666666666666,0.6923076923076923,0.6792452830188679,26.0
vit_b_16,2,7,Aspergillus_arachidicola,0.47368421052631576,0.3103448275862069,0.375,29.0
vit_b_16,2,7,Aspergillus_calidoustus,0.6666666666666666,0.41379310344827586,0.5106382978723404,29.0
vit_b_16,2,7,Aspergillus_creber,0.5675675675675675,0.7241379310344828,0.6363636363636364,29.0
vit_b_16,2,7,Aspergillus_flavus,0.6491228070175439,0.6491228070175439,0.6491228070175439,57.0
vit_b_16,2,7,Aspergillus_lentulus,0.8076923076923077,0.84,0.8235294117647058,25.0
vit_b_16,2,7,Aspergillus_minisclerotigenes,0.5833333333333334,0.7241379310344828,0.6461538461538462,29.0
vit_b_16,2,7,Aspergillus_montevidensis,0.896551724137931,0.9285714285714286,0.9122807017543859,28.0
vit_b_16,2,7,Aspergillus_neoglaber,0.41304347826086957,0.6551724137931034,0.5066666666666667,29.0
vit_b_16,2,7,Aspergillus_nomiae,0.6944444444444444,0.8620689655172413,0.7692307692307693,29.0
vit_b_16,2,7,Aspergillus_occultus,0.5853658536585366,0.8275862068965517,0.6857142857142857,29.0
vit_b_16,2,7,Aspergillus_pseudonomiae,0.6896551724137931,0.7142857142857143,0.7017543859649122,28.0
vit_b_16,2,7,Aspergillus_puniceus,0.6666666666666666,0.6896551724137931,0.6779661016949152,29.0
vit_b_16,2,7,Aspergillus_thermomutatus,0.7692307692307693,0.4166666666666667,0.5405405405405406,24.0
vit_b_16,2,7,Aspergillus_ustus,0.95,0.7037037037037037,0.8085106382978723,27.0
vit_b_16,2,7,Aspergillus_uvarum,0.68,0.9444444444444444,0.7906976744186046,72.0
vit_b_16,2,7,Aspergillus_wentii,0.375,0.34615384615384615,0.36,26.0
vit_b_16,2,7,Asteromyces_cruciatus,0.8888888888888888,0.27586206896551724,0.42105263157894735,29.0
vit_b_16,2,7,Aureobasidium_melanogenum,0.8125,0.896551724137931,0.8524590163934426,29.0
vit_b_16,2,7,Aureobasidium_pullulans,0.3333333333333333,0.10344827586206896,0.15789473684210525,29.0
vit_b_16,2,7,Byssochlamys_spectabilis,0.3333333333333333,0.10344827586206896,0.15789473684210525,29.0
vit_b_16,2,7,Cladosporium,0.7285714285714285,0.8947368421052632,0.8031496062992126,57.0
vit_b_16,2,7,Cladosporium_delicatulum,0.6818181818181818,0.5172413793103449,0.5882352941176471,29.0
vit_b_16,2,7,Cladosporium_tenuissimum,0.34146341463414637,0.4827586206896552,0.4,29.0
vit_b_16,2,7,Cladosporium_varians,0.3076923076923077,0.41379310344827586,0.35294117647058826,29.0
vit_b_16,2,7,Drechslera,0.6666666666666666,0.5,0.5714285714285714,28.0
vit_b_16,2,7,Epicoccum_nigrum,0.4027777777777778,0.5,0.4461538461538462,58.0
vit_b_16,2,7,Fusarium_acuminatum,0.696969696969697,0.7931034482758621,0.7419354838709677,29.0
vit_b_16,2,7,Fusarium_chlamydosporum,0.46511627906976744,0.6896551724137931,0.5555555555555556,29.0
vit_b_16,2,7,Fusarium_equiseti,0.5,0.21428571428571427,0.3,28.0
vit_b_16,2,7,Fusarium_foetens,0.7307692307692307,0.6551724137931034,0.6909090909090909,29.0
vit_b_16,2,7,Fusarium_tricinctum,0.546875,0.603448275862069,0.5737704918032787,58.0
vit_b_16,2,7,Hamigera_avellanea,0.9354838709677419,1.0,0.9666666666666667,29.0
vit_b_16,2,7,Hamigera_avellanea var. alba,0.5454545454545454,0.21428571428571427,0.3076923076923077,28.0
vit_b_16,2,7,Hypocrea_pulvinata,0.2903225806451613,0.46551724137931033,0.3576158940397351,58.0
vit_b_16,2,7,Hypocrea_sulphurea,0.90625,1.0,0.9508196721311475,29.0
vit_b_16,2,7,Hypocrea_thelephoricola,0.8695652173913043,0.7142857142857143,0.7843137254901961,28.0
vit_b_16,2,7,Mariannaea_elegans,0.7714285714285715,0.9310344827586207,0.84375,29.0
vit_b_16,2,7,Microdochium_nivale,0.8235294117647058,0.4827586206896552,0.6086956521739131,29.0
vit_b_16,2,7,Monascus_ruber,0.4444444444444444,0.27586206896551724,0.3404255319148936,29.0
vit_b_16,2,7,Monilinia_fructigena,0.2857142857142857,0.13793103448275862,0.18604651162790697,29.0
vit_b_16,2,7,Nigrospora_oryzae,0.2631578947368421,0.6976744186046512,0.3821656050955414,86.0
vit_b_16,2,7,Paecilomyces_maximus,0.46153846153846156,0.17142857142857143,0.25,70.0
vit_b_16,2,7,Penicillago_kabunica,0.5652173913043478,0.4482758620689655,0.5,29.0
vit_b_16,2,7,Penicilliopsis_zonata,0.47619047619047616,0.35714285714285715,0.40816326530612246,28.0
vit_b_16,2,7,Penicillium restrictum,0.48148148148148145,0.4482758620689655,0.4642857142857143,29.0
vit_b_16,2,7,Penicillium_allii-sativi,0.8125,0.896551724137931,0.8524590163934426,29.0
vit_b_16,2,7,Penicillium_antarcticum,0.7692307692307693,0.7407407407407407,0.7547169811320755,27.0
vit_b_16,2,7,Penicillium_arizonense,0.7777777777777778,0.6363636363636364,0.7,22.0
vit_b_16,2,7,Penicillium_atramentosum,0.7096774193548387,0.7586206896551724,0.7333333333333333,29.0
vit_b_16,2,7,Penicillium_brasilianum,1.0,0.21428571428571427,0.35294117647058826,28.0
vit_b_16,2,7,Penicillium_camponotum,0.625,0.5555555555555556,0.5882352941176471,27.0
vit_b_16,2,7,Penicillium_canescens,0.5490196078431373,0.4827586206896552,0.5137614678899083,58.0
vit_b_16,2,7,Penicillium_caseifulvum,0.0,0.0,0.0,16.0
vit_b_16,2,7,Penicillium_chrysogenum,0.7,0.7241379310344828,0.711864406779661,29.0
vit_b_16,2,7,Penicillium_citrinum,0.4090909090909091,0.3103448275862069,0.35294117647058826,29.0
vit_b_16,2,7,Penicillium_coprobium,0.5454545454545454,0.35294117647058826,0.42857142857142855,17.0
vit_b_16,2,7,Penicillium_croceum,0.72,0.6206896551724138,0.6666666666666666,29.0
vit_b_16,2,7,Penicillium_damascenum,0.7916666666666666,0.6785714285714286,0.7307692307692307,28.0
vit_b_16,2,7,Penicillium_fagi,0.5,0.30434782608695654,0.3783783783783784,46.0
vit_b_16,2,7,Penicillium_flavigenum,0.75,0.6206896551724138,0.6792452830188679,29.0
vit_b_16,2,7,Penicillium_frequentans,1.0,0.47058823529411764,0.64,17.0
vit_b_16,2,7,Penicillium_glabrum,0.7307692307692307,0.7916666666666666,0.76,48.0
vit_b_16,2,7,Penicillium_griseopurpureum,0.7,0.4117647058823529,0.5185185185185185,17.0
vit_b_16,2,7,Penicillium_hordei,0.3,0.3103448275862069,0.3050847457627119,29.0
vit_b_16,2,7,Penicillium_janczewskii,0.3620689655172414,0.3620689655172414,0.3620689655172414,58.0
vit_b_16,2,7,Penicillium_jensenii,0.6818181818181818,0.5357142857142857,0.6,28.0
vit_b_16,2,7,Penicillium_krskae,0.6875,0.3793103448275862,0.4888888888888889,29.0
vit_b_16,2,7,Penicillium_manginii,0.7391304347826086,0.5862068965517241,0.6538461538461539,29.0
vit_b_16,2,7,Penicillium_neojanthinellum,0.7090909090909091,0.6782608695652174,0.6933333333333334,115.0
vit_b_16,2,7,Penicillium_ochrochloron,0.6470588235294118,0.7586206896551724,0.6984126984126984,58.0
vit_b_16,2,7,Penicillium_olsonii,0.65,0.896551724137931,0.7536231884057971,29.0
vit_b_16,2,7,Penicillium_onobense,0.5185185185185185,0.813953488372093,0.6334841628959276,86.0
vit_b_16,2,7,Penicillium_piscarium,0.8636363636363636,0.7037037037037037,0.7755102040816326,27.0
vit_b_16,2,7,Penicillium_restrictum,0.7321428571428571,0.7192982456140351,0.7256637168141593,57.0
vit_b_16,2,7,Penicillium_ribium,0.6842105263157895,0.896551724137931,0.7761194029850746,29.0
vit_b_16,2,7,Penicillium_rotoruae,0.5112781954887218,0.7906976744186046,0.6210045662100456,86.0
vit_b_16,2,7,Penicillium_ruben,0.9523809523809523,0.6896551724137931,0.8,29.0
vit_b_16,2,7,Penicillium_rubens,0.8571428571428571,0.72,0.782608695652174,25.0
vit_b_16,2,7,Penicillium_scabrosum,0.85,0.8947368421052632,0.8717948717948718,57.0
vit_b_16,2,7,Penicillium_soppii,0.5161290322580645,0.5517241379310345,0.5333333333333333,29.0
vit_b_16,2,7,Penicillium_steckii,0.8333333333333334,0.8620689655172413,0.847457627118644,29.0
vit_b_16,2,7,Penicillium_velutinum,0.7857142857142857,0.6470588235294118,0.7096774193548387,17.0
vit_b_16,2,7,Penicillium_vulpinum,0.5925925925925926,0.5714285714285714,0.5818181818181818,28.0
vit_b_16,2,7,Penicillium_waksmanii,0.40625,0.4482758620689655,0.4262295081967213,29.0
vit_b_16,2,7,Penicillium_wotroi,0.5853658536585366,0.8275862068965517,0.6857142857142857,58.0
vit_b_16,2,7,Pesisa_ostracoderma,1.0,1.0,1.0,29.0
vit_b_16,2,7,Pezicula_carpinea,0.5555555555555556,0.7142857142857143,0.625,28.0
vit_b_16,2,7,Phoma_americana,0.4642857142857143,0.4482758620689655,0.45614035087719296,29.0
vit_b_16,2,7,Phoma_epicoccina,0.3684210526315789,0.2413793103448276,0.2916666666666667,29.0
vit_b_16,2,7,Phoma_glomerata,0.4074074074074074,0.3793103448275862,0.39285714285714285,29.0
vit_b_16,2,7,Phoma_pomorum,0.43478260869565216,0.3508771929824561,0.3883495145631068,57.0
vit_b_16,2,7,Phoma_sorghina,0.7142857142857143,0.6896551724137931,0.7017543859649122,29.0
vit_b_16,2,7,Purpureocillium_lilacinum,0.5526315789473685,0.39622641509433965,0.46153846153846156,53.0
vit_b_16,2,7,Rasamsonia_argillacea,0.37037037037037035,0.6896551724137931,0.4819277108433735,29.0
vit_b_16,2,7,Rasamsonia_eburnea,0.5714285714285714,0.6896551724137931,0.625,29.0
vit_b_16,2,7,Rasamsonia_piperina,0.6129032258064516,0.6551724137931034,0.6333333333333333,29.0
vit_b_16,2,7,Rhizomucor_pusillus,0.9629629629629629,0.9122807017543859,0.9369369369369369,57.0
vit_b_16,2,7,Rhizopus_microsporus,0.7142857142857143,0.6896551724137931,0.7017543859649122,29.0
vit_b_16,2,7,Rhizopus_stolonifer,0.96,0.8275862068965517,0.8888888888888888,29.0
vit_b_16,2,7,Sordaria_fimicola,0.6666666666666666,0.5,0.5714285714285714,28.0
vit_b_16,2,7,Stemphylium_vesicarium,0.6129032258064516,0.6551724137931034,0.6333333333333333,29.0
vit_b_16,2,7,Talaromyces_apiculatus,0.8888888888888888,0.5517241379310345,0.6808510638297872,29.0
vit_b_16,2,7,Talaromyces_funiculosus,0.4166666666666667,0.3448275862068966,0.37735849056603776,29.0
vit_b_16,2,7,Thermoascus_verrucosus,0.95,0.6551724137931034,0.7755102040816326,29.0
vit_b_16,2,7,Trichoderma,0.75,0.5357142857142857,0.625,28.0
vit_b_16,2,7,Trichoderma_atroviride,0.26666666666666666,0.13793103448275862,0.18181818181818182,29.0
vit_b_16,2,7,Trichoderma_harzianum,0.96,0.8275862068965517,0.8888888888888888,29.0
vit_b_16,2,7,Trichoderma_longibrachiatum,0.6923076923076923,0.6206896551724138,0.6545454545454545,29.0
vit_b_16,2,7,Ulocladium_chartarum,1.0,0.8275862068965517,0.9056603773584906,29.0
vit_b_16,2,7,accuracy,0.6004932182490752,0.6004932182490752,0.6004932182490752,0.6004932182490752
vit_b_16,2,7,macro avg,0.6314085069820491,0.5835207866196961,0.5886162918362874,4055.0
vit_b_16,2,7,weighted avg,0.6187291114378788,0.6004932182490752,0.5906915605125479,4055.0
vit_b_16,2,8,Acremonium,0.48484848484848486,0.5517241379310345,0.5161290322580645,29.0
vit_b_16,2,8,Acremonium_alternatum,0.631578947368421,0.8275862068965517,0.7164179104477612,29.0
vit_b_16,2,8,Acremonium_strictum,0.6538461538461539,0.5862068965517241,0.6181818181818182,29.0
vit_b_16,2,8,Alternaria,0.5294117647058824,0.32142857142857145,0.4,28.0
vit_b_16,2,8,Arthrinium_phaeospermum,0.5476190476190477,0.7931034482758621,0.647887323943662,29.0
vit_b_16,2,8,Ascospirella_lutea,0.6190476190476191,0.4482758620689655,0.52,29.0
vit_b_16,2,8,Aspergillus,0.42857142857142855,0.10344827586206896,0.16666666666666666,29.0
vit_b_16,2,8,Aspergillus_aculeatinus,0.7037037037037037,0.7307692307692307,0.7169811320754716,26.0
vit_b_16,2,8,Aspergillus_arachidicola,0.47368421052631576,0.3103448275862069,0.375,29.0
vit_b_16,2,8,Aspergillus_calidoustus,0.6521739130434783,0.5172413793103449,0.5769230769230769,29.0
vit_b_16,2,8,Aspergillus_creber,0.5238095238095238,0.7586206896551724,0.6197183098591549,29.0
vit_b_16,2,8,Aspergillus_flavus,0.6461538461538462,0.7368421052631579,0.6885245901639344,57.0
vit_b_16,2,8,Aspergillus_lentulus,0.7857142857142857,0.88,0.8301886792452831,25.0
vit_b_16,2,8,Aspergillus_minisclerotigenes,0.75,0.7241379310344828,0.7368421052631579,29.0
vit_b_16,2,8,Aspergillus_montevidensis,0.8666666666666667,0.9285714285714286,0.896551724137931,28.0
vit_b_16,2,8,Aspergillus_neoglaber,0.4444444444444444,0.6896551724137931,0.5405405405405406,29.0
vit_b_16,2,8,Aspergillus_nomiae,0.6944444444444444,0.8620689655172413,0.7692307692307693,29.0
vit_b_16,2,8,Aspergillus_occultus,0.5952380952380952,0.8620689655172413,0.704225352112676,29.0
vit_b_16,2,8,Aspergillus_pseudonomiae,0.6896551724137931,0.7142857142857143,0.7017543859649122,28.0
vit_b_16,2,8,Aspergillus_puniceus,0.75,0.6206896551724138,0.6792452830188679,29.0
vit_b_16,2,8,Aspergillus_thermomutatus,0.7692307692307693,0.4166666666666667,0.5405405405405406,24.0
vit_b_16,2,8,Aspergillus_ustus,0.9523809523809523,0.7407407407407407,0.8333333333333334,27.0
vit_b_16,2,8,Aspergillus_uvarum,0.6907216494845361,0.9305555555555556,0.7928994082840237,72.0
vit_b_16,2,8,Aspergillus_wentii,0.391304347826087,0.34615384615384615,0.3673469387755102,26.0
vit_b_16,2,8,Asteromyces_cruciatus,0.8181818181818182,0.3103448275862069,0.45,29.0
vit_b_16,2,8,Aureobasidium_melanogenum,0.7647058823529411,0.896551724137931,0.8253968253968254,29.0
vit_b_16,2,8,Aureobasidium_pullulans,0.5,0.1724137931034483,0.2564102564102564,29.0
vit_b_16,2,8,Byssochlamys_spectabilis,0.3333333333333333,0.10344827586206896,0.15789473684210525,29.0
vit_b_16,2,8,Cladosporium,0.746268656716418,0.8771929824561403,0.8064516129032258,57.0
vit_b_16,2,8,Cladosporium_delicatulum,0.7407407407407407,0.6896551724137931,0.7142857142857143,29.0
vit_b_16,2,8,Cladosporium_tenuissimum,0.3,0.41379310344827586,0.34782608695652173,29.0
vit_b_16,2,8,Cladosporium_varians,0.2702702702702703,0.3448275862068966,0.30303030303030304,29.0
vit_b_16,2,8,Drechslera,0.8666666666666667,0.4642857142857143,0.6046511627906976,28.0
vit_b_16,2,8,Epicoccum_nigrum,0.4225352112676056,0.5172413793103449,0.46511627906976744,58.0
vit_b_16,2,8,Fusarium_acuminatum,0.71875,0.7931034482758621,0.7540983606557377,29.0
vit_b_16,2,8,Fusarium_chlamydosporum,0.5,0.7241379310344828,0.5915492957746479,29.0
vit_b_16,2,8,Fusarium_equiseti,0.5,0.25,0.3333333333333333,28.0
vit_b_16,2,8,Fusarium_foetens,0.7142857142857143,0.6896551724137931,0.7017543859649122,29.0
vit_b_16,2,8,Fusarium_tricinctum,0.5,0.603448275862069,0.546875,58.0
vit_b_16,2,8,Hamigera_avellanea,0.8787878787878788,1.0,0.9354838709677419,29.0
vit_b_16,2,8,Hamigera_avellanea var. alba,0.5454545454545454,0.21428571428571427,0.3076923076923077,28.0
vit_b_16,2,8,Hypocrea_pulvinata,0.31,0.5344827586206896,0.3924050632911392,58.0
vit_b_16,2,8,Hypocrea_sulphurea,0.90625,1.0,0.9508196721311475,29.0
vit_b_16,2,8,Hypocrea_thelephoricola,0.84,0.75,0.7924528301886793,28.0
vit_b_16,2,8,Mariannaea_elegans,0.7714285714285715,0.9310344827586207,0.84375,29.0
vit_b_16,2,8,Microdochium_nivale,0.875,0.4827586206896552,0.6222222222222222,29.0
vit_b_16,2,8,Monascus_ruber,0.4444444444444444,0.27586206896551724,0.3404255319148936,29.0
vit_b_16,2,8,Monilinia_fructigena,0.26666666666666666,0.13793103448275862,0.18181818181818182,29.0
vit_b_16,2,8,Nigrospora_oryzae,0.2702702702702703,0.6976744186046512,0.38961038961038963,86.0
vit_b_16,2,8,Paecilomyces_maximus,0.6521739130434783,0.21428571428571427,0.3225806451612903,70.0
vit_b_16,2,8,Penicillago_kabunica,0.6086956521739131,0.4827586206896552,0.5384615384615384,29.0
vit_b_16,2,8,Penicilliopsis_zonata,0.5,0.35714285714285715,0.4166666666666667,28.0
vit_b_16,2,8,Penicillium restrictum,0.631578947368421,0.41379310344827586,0.5,29.0
vit_b_16,2,8,Penicillium_allii-sativi,0.8333333333333334,0.8620689655172413,0.847457627118644,29.0
vit_b_16,2,8,Penicillium_antarcticum,0.76,0.7037037037037037,0.7307692307692307,27.0
vit_b_16,2,8,Penicillium_arizonense,0.8235294117647058,0.6363636363636364,0.717948717948718,22.0
vit_b_16,2,8,Penicillium_atramentosum,0.8461538461538461,0.7586206896551724,0.8,29.0
vit_b_16,2,8,Penicillium_brasilianum,1.0,0.2857142857142857,0.4444444444444444,28.0
vit_b_16,2,8,Penicillium_camponotum,0.6666666666666666,0.5185185185185185,0.5833333333333334,27.0
vit_b_16,2,8,Penicillium_canescens,0.5849056603773585,0.5344827586206896,0.5585585585585585,58.0
vit_b_16,2,8,Penicillium_caseifulvum,0.0,0.0,0.0,16.0
vit_b_16,2,8,Penicillium_chrysogenum,0.6451612903225806,0.6896551724137931,0.6666666666666666,29.0
vit_b_16,2,8,Penicillium_citrinum,0.4444444444444444,0.41379310344827586,0.42857142857142855,29.0
vit_b_16,2,8,Penicillium_coprobium,0.5454545454545454,0.35294117647058826,0.42857142857142855,17.0
vit_b_16,2,8,Penicillium_croceum,0.68,0.5862068965517241,0.6296296296296297,29.0
vit_b_16,2,8,Penicillium_damascenum,0.8095238095238095,0.6071428571428571,0.6938775510204082,28.0
vit_b_16,2,8,Penicillium_fagi,0.5,0.2826086956521739,0.3611111111111111,46.0
vit_b_16,2,8,Penicillium_flavigenum,0.72,0.6206896551724138,0.6666666666666666,29.0
vit_b_16,2,8,Penicillium_frequentans,1.0,0.4117647058823529,0.5833333333333334,17.0
vit_b_16,2,8,Penicillium_glabrum,0.7358490566037735,0.8125,0.7722772277227723,48.0
vit_b_16,2,8,Penicillium_griseopurpureum,0.7,0.4117647058823529,0.5185185185185185,17.0
vit_b_16,2,8,Penicillium_hordei,0.391304347826087,0.3103448275862069,0.34615384615384615,29.0
vit_b_16,2,8,Penicillium_janczewskii,0.3333333333333333,0.41379310344827586,0.36923076923076925,58.0
vit_b_16,2,8,Penicillium_jensenii,0.6956521739130435,0.5714285714285714,0.6274509803921569,28.0
vit_b_16,2,8,Penicillium_krskae,0.7272727272727273,0.27586206896551724,0.4,29.0
vit_b_16,2,8,Penicillium_manginii,0.68,0.5862068965517241,0.6296296296296297,29.0
vit_b_16,2,8,Penicillium_neojanthinellum,0.7264957264957265,0.7391304347826086,0.7327586206896551,115.0
vit_b_16,2,8,Penicillium_ochrochloron,0.6428571428571429,0.7758620689655172,0.703125,58.0
vit_b_16,2,8,Penicillium_olsonii,0.675,0.9310344827586207,0.782608695652174,29.0
vit_b_16,2,8,Penicillium_onobense,0.5511811023622047,0.813953488372093,0.6572769953051644,86.0
vit_b_16,2,8,Penicillium_piscarium,0.8260869565217391,0.7037037037037037,0.76,27.0
vit_b_16,2,8,Penicillium_restrictum,0.75,0.7368421052631579,0.7433628318584071,57.0
vit_b_16,2,8,Penicillium_ribium,0.6222222222222222,0.9655172413793104,0.7567567567567568,29.0
vit_b_16,2,8,Penicillium_rotoruae,0.5564516129032258,0.8023255813953488,0.6571428571428571,86.0
vit_b_16,2,8,Penicillium_ruben,0.9545454545454546,0.7241379310344828,0.8235294117647058,29.0
vit_b_16,2,8,Penicillium_rubens,0.8,0.8,0.8,25.0
vit_b_16,2,8,Penicillium_scabrosum,0.847457627118644,0.8771929824561403,0.8620689655172413,57.0
vit_b_16,2,8,Penicillium_soppii,0.5357142857142857,0.5172413793103449,0.5263157894736842,29.0
vit_b_16,2,8,Penicillium_steckii,0.8275862068965517,0.8275862068965517,0.8275862068965517,29.0
vit_b_16,2,8,Penicillium_velutinum,0.7857142857142857,0.6470588235294118,0.7096774193548387,17.0
vit_b_16,2,8,Penicillium_vulpinum,0.5714285714285714,0.5714285714285714,0.5714285714285714,28.0
vit_b_16,2,8,Penicillium_waksmanii,0.4444444444444444,0.41379310344827586,0.42857142857142855,29.0
vit_b_16,2,8,Penicillium_wotroi,0.5764705882352941,0.8448275862068966,0.6853146853146853,58.0
vit_b_16,2,8,Pesisa_ostracoderma,1.0,1.0,1.0,29.0
vit_b_16,2,8,Pezicula_carpinea,0.5833333333333334,0.75,0.65625,28.0
vit_b_16,2,8,Phoma_americana,0.46153846153846156,0.41379310344827586,0.43636363636363634,29.0
vit_b_16,2,8,Phoma_epicoccina,0.38461538461538464,0.1724137931034483,0.23809523809523808,29.0
vit_b_16,2,8,Phoma_glomerata,0.37037037037037035,0.3448275862068966,0.35714285714285715,29.0
vit_b_16,2,8,Phoma_pomorum,0.4418604651162791,0.3333333333333333,0.38,57.0
vit_b_16,2,8,Phoma_sorghina,0.6896551724137931,0.6896551724137931,0.6896551724137931,29.0
vit_b_16,2,8,Purpureocillium_lilacinum,0.6216216216216216,0.4339622641509434,0.5111111111111111,53.0
vit_b_16,2,8,Rasamsonia_argillacea,0.37037037037037035,0.6896551724137931,0.4819277108433735,29.0
vit_b_16,2,8,Rasamsonia_eburnea,0.5882352941176471,0.6896551724137931,0.6349206349206349,29.0
vit_b_16,2,8,Rasamsonia_piperina,0.6666666666666666,0.6896551724137931,0.6779661016949152,29.0
vit_b_16,2,8,Rhizomucor_pusillus,0.9636363636363636,0.9298245614035088,0.9464285714285714,57.0
